State,Year,Quarter,Brands,Count,Percentage
Telangana,2019,Q4 (Oct - Dec),Vivo,1854821,0.16530363415229954
Telangana,2019,Q4 (Oct - Dec),Oppo,1125257,0.10028410906244545
Telangana,2019,Q4 (Oct - Dec),Realme,586629,0.052281004797298136
Telangana,2019,Q4 (Oct - Dec),Apple,489029,0.04358278826143595
Telangana,2019,Q4 (Oct - Dec),OnePlus,368665,0.03285581966386918
Telangana,2019,Q4 (Oct - Dec),Motorola,355073,0.0316444860659651
Telangana,2019,Q4 (Oct - Dec),Huawei,275415,0.024545279787136103
Telangana,2019,Q4 (Oct - Dec),Lenovo,184229,0.01641868580107945
Telangana,2019,Q4 (Oct - Dec),Others,735499,0.06554845864661989
Telangana,2020,Q4 (Oct - Dec),Xiaomi,4150153,0.2605603901154692
Telangana,2020,Q4 (Oct - Dec),Samsung,3270596,0.2053388801979332
Telangana,2020,Q4 (Oct - Dec),Vivo,2805410,0.17613295799789513
Telangana,2020,Q4 (Oct - Dec),Oppo,1673541,0.1050704626634807
Telangana,2020,Q4 (Oct - Dec),Realme,943307,0.059223946663810444
Telangana,2020,Q4 (Oct - Dec),Apple,628903,0.03948461924772145
Telangana,2020,Q4 (Oct - Dec),Motorola,444416,0.02790191261227149
Telangana,2020,Q4 (Oct - Dec),OnePlus,436917,0.027431100484266596
Telangana,2020,Q4 (Oct - Dec),Huawei,376296,0.023625112750997518
Telangana,2020,Q4 (Oct - Dec),Lenovo,231688,0.014546142194052323
Telangana,2020,Q4 (Oct - Dec),Others,966570,0.06068447507210194
Telangana,2021,Q4 (Oct - Dec),Xiaomi,5285587,0.2526855192952133
Telangana,2021,Q4 (Oct - Dec),Vivo,4135644,0.19771074655665175
Telangana,2021,Q4 (Oct - Dec),Samsung,3885608,0.1857573955849436
Telangana,2021,Q4 (Oct - Dec),Oppo,2358132,0.11273408402636453
Telangana,2021,Q4 (Oct - Dec),Realme,1759654,0.08412293370062764
Telangana,2021,Q4 (Oct - Dec),Apple,856106,0.040927448395371775
Telangana,2021,Q4 (Oct - Dec),OnePlus,676556,0.03234378777462037
Telangana,2021,Q4 (Oct - Dec),Motorola,415921,0.019883735500103285
Telangana,2021,Q4 (Oct - Dec),Huawei,353829,0.01691533307591116
Telangana,2021,Q4 (Oct - Dec),Lenovo,187416,0.008959706705089086
Telangana,2021,Q4 (Oct - Dec),Others,1003196,0.04795930938510346
Tripura,2018,Q4 (Oct - Dec),Xiaomi,38347,0.2502006328907448
Tripura,2018,Q4 (Oct - Dec),Samsung,35132,0.22922389325677747
Tripura,2018,Q4 (Oct - Dec),Oppo,17942,0.11706521384530062
Tripura,2018,Q4 (Oct - Dec),Vivo,14242,0.09292402048739112
Tripura,2018,Q4 (Oct - Dec),Realme,10556,0.06887417218543046
Tripura,2018,Q4 (Oct - Dec),Asus,3636,0.023723615959286203
Tripura,2018,Q4 (Oct - Dec),Lenovo,3586,0.023397383616611752
Tripura,2018,Q4 (Oct - Dec),Gionee,3584,0.023384334322904772
Tripura,2018,Q4 (Oct - Dec),Motorola,3428,0.02236648941376048
Tripura,2018,Q4 (Oct - Dec),Micromax,3415,0.022281669004665123
Tripura,2018,Q4 (Oct - Dec),Others,19397,0.1265585750171272
Tripura,2019,Q4 (Oct - Dec),Xiaomi,68653,0.25212451064642416
Tripura,2019,Q4 (Oct - Dec),Samsung,63478,0.2331195969122065
Tripura,2019,Q4 (Oct - Dec),Oppo,35779,0.1313964847336374
Tripura,2019,Q4 (Oct - Dec),Vivo,29148,0.10704448802415001
Tripura,2019,Q4 (Oct - Dec),Realme,20529,0.07539166648304431
Tripura,2019,Q4 (Oct - Dec),Asus,5562,0.020426150761298282
Tripura,2019,Q4 (Oct - Dec),Gionee,5248,0.019273002372400826
Tripura,2019,Q4 (Oct - Dec),Motorola,4789,0.017587349154235432
Tripura,2019,Q4 (Oct - Dec),Lenovo,4722,0.017341295198642664
Tripura,2019,Q4 (Oct - Dec),Micromax,4708,0.01728988093926507
Tripura,2019,Q4 (Oct - Dec),Others,29682,0.10900557477469537
Tripura,2020,Q4 (Oct - Dec),Xiaomi,101066,0.24703869374984722
Tripura,2020,Q4 (Oct - Dec),Samsung,93412,0.22832978905428858
Tripura,2020,Q4 (Oct - Dec),Oppo,57851,0.14140695656424923
Tripura,2020,Q4 (Oct - Dec),Vivo,48775,0.1192222140744543
Tripura,2020,Q4 (Oct - Dec),Realme,38173,0.09330742343135098
Tripura,2020,Q4 (Oct - Dec),Asus,7328,0.017912052993082545
Tripura,2020,Q4 (Oct - Dec),Motorola,5862,0.01432866466231576
Tripura,2020,Q4 (Oct - Dec),Gionee,5805,0.014189337830901224
Tripura,2020,Q4 (Oct - Dec),Huawei,5778,0.014123340910757499
Tripura,2020,Q4 (Oct - Dec),Lenovo,5769,0.014101341937376256
Tripura,2020,Q4 (Oct - Dec),Others,39291,0.0960401847913764
Tripura,2021,Q4 (Oct - Dec),Xiaomi,135695,0.24839280091965468
Tripura,2021,Q4 (Oct - Dec),Samsung,110734,0.20270111954778763
Tripura,2021,Q4 (Oct - Dec),Oppo,77764,0.14234878050566363
Tripura,2021,Q4 (Oct - Dec),Vivo,69926,0.12800114224627124
Tripura,2021,Q4 (Oct - Dec),Realme,68822,0.125980244997181
Tripura,2021,Q4 (Oct - Dec),Asus,7552,0.013824108718414328
Tripura,2021,Q4 (Oct - Dec),Huawei,6396,0.011708024280055355
Tripura,2021,Q4 (Oct - Dec),Motorola,6315,0.011559751927540583
Tripura,2021,Q4 (Oct - Dec),Lava,6023,0.01102523924933918
Tripura,2021,Q4 (Oct - Dec),Gionee,5955,0.010900763694141594
Tripura,2021,Q4 (Oct - Dec),Others,51110,0.09355802391395078
Uttar Pradesh,2018,Q4 (Oct - Dec),Xiaomi,2709697,0.26200990450169814
Uttar Pradesh,2018,Q4 (Oct - Dec),Samsung,2031840,0.19646558429327352
Uttar Pradesh,2018,Q4 (Oct - Dec),Vivo,1430827,0.13835157422710037
Uttar Pradesh,2018,Q4 (Oct - Dec),Oppo,1108153,0.10715111752467907
Uttar Pradesh,2018,Q4 (Oct - Dec),Realme,574980,0.05559678993274392
Uttar Pradesh,2018,Q4 (Oct - Dec),Motorola,268317,0.02594449178125161
Uttar Pradesh,2018,Q4 (Oct - Dec),Apple,252995,0.024462955005451575
Uttar Pradesh,2018,Q4 (Oct - Dec),Lenovo,213292,0.020623935647039574
Uttar Pradesh,2018,Q4 (Oct - Dec),Huawei,190126,0.01838393558515578
Uttar Pradesh,2018,Q4 (Oct - Dec),Micromax,172058,0.01663687864316681
Uttar Pradesh,2018,Q4 (Oct - Dec),Others,1389679,0.13437283285843965
Uttar Pradesh,2019,Q4 (Oct - Dec),Xiaomi,4790187,0.26686959477851857
Uttar Pradesh,2019,Q4 (Oct - Dec),Samsung,3450916,0.1922564932297437
Uttar Pradesh,2019,Q4 (Oct - Dec),Vivo,2793452,0.15562803775160391
Uttar Pradesh,2019,Q4 (Oct - Dec),Oppo,2124897,0.11838168349922243
Uttar Pradesh,2019,Q4 (Oct - Dec),Realme,1090479,0.060752469338771986
Uttar Pradesh,2019,Q4 (Oct - Dec),Motorola,383839,0.021384333928965986
Uttar Pradesh,2019,Q4 (Oct - Dec),Apple,383829,0.021383776811686895
Uttar Pradesh,2019,Q4 (Oct - Dec),Huawei,355084,0.01978234319293495
Uttar Pradesh,2019,Q4 (Oct - Dec),Lenovo,277318,0.015449864960342721
Uttar Pradesh,2019,Q4 (Oct - Dec),OnePlus,232862,0.012973144384408249
Uttar Pradesh,2019,Q4 (Oct - Dec),Others,2066679,0.1151382581238006
Uttar Pradesh,2020,Q4 (Oct - Dec),Xiaomi,7082855,0.25992954491691367
Uttar Pradesh,2020,Q4 (Oct - Dec),Samsung,5086075,0.1866508858593451
Uttar Pradesh,2020,Q4 (Oct - Dec),Vivo,4769619,0.17503745256638248
Uttar Pradesh,2020,Q4 (Oct - Dec),Oppo,3433564,0.12600635308263375
Uttar Pradesh,2020,Q4 (Oct - Dec),Realme,1937082,0.07108783714007205
Uttar Pradesh,2020,Q4 (Oct - Dec),Huawei,507500,0.018624445092456882
Uttar Pradesh,2020,Q4 (Oct - Dec),Apple,499152,0.018318086732591207
Uttar Pradesh,2020,Q4 (Oct - Dec),Motorola,484675,0.017786803793471015
Uttar Pradesh,2020,Q4 (Oct - Dec),Lenovo,348680,0.012796002984902199
Uttar Pradesh,2020,Q4 (Oct - Dec),Lava,304244,0.011165272261496457
Uttar Pradesh,2020,Q4 (Oct - Dec),Others,2795688,0.10259731556973517
Uttar Pradesh,2021,Q4 (Oct - Dec),Xiaomi,8926080,0.24376438087037522
Uttar Pradesh,2021,Q4 (Oct - Dec),Vivo,7025228,0.19185357445745774
Uttar Pradesh,2021,Q4 (Oct - Dec),Samsung,6308300,0.17227482207694622
Uttar Pradesh,2021,Q4 (Oct - Dec),Oppo,4798699,0.13104877961191125
Uttar Pradesh,2021,Q4 (Oct - Dec),Realme,3440284,0.09395151054866839
Uttar Pradesh,2021,Q4 (Oct - Dec),Apple,710181,0.019394496998783782
Uttar Pradesh,2021,Q4 (Oct - Dec),Infinix,635941,0.017367059687464968
Uttar Pradesh,2021,Q4 (Oct - Dec),Tecno,627147,0.017126902309828416
Uttar Pradesh,2021,Q4 (Oct - Dec),Huawei,526724,0.014384427402573978
Uttar Pradesh,2021,Q4 (Oct - Dec),Motorola,511474,0.01396796162943804
Uttar Pradesh,2021,Q4 (Oct - Dec),Others,3107597,0.08486608440655198
Uttarakhand,2018,Q4 (Oct - Dec),Xiaomi,238404,0.23555310082076628
Uttarakhand,2018,Q4 (Oct - Dec),Samsung,205071,0.20261870580365832
Uttarakhand,2018,Q4 (Oct - Dec),Vivo,143029,0.1413186207332653
Uttarakhand,2018,Q4 (Oct - Dec),Oppo,129035,0.12749196475062322
Uttarakhand,2018,Q4 (Oct - Dec),Realme,51951,0.05132975596357288
Uttarakhand,2018,Q4 (Oct - Dec),Apple,30805,0.030436625521315517
Uttarakhand,2018,Q4 (Oct - Dec),Motorola,30636,0.030269646468788255
Uttarakhand,2018,Q4 (Oct - Dec),Lenovo,20723,0.020475188790073737
Uttarakhand,2018,Q4 (Oct - Dec),OnePlus,20523,0.020277580443887628
Uttarakhand,2018,Q4 (Oct - Dec),Micromax,19828,0.019590891440890896
Uttarakhand,2018,Q4 (Oct - Dec),Others,122098,0.120637919263158
Uttarakhand,2019,Q4 (Oct - Dec),Xiaomi,414477,0.23648224972427892
Uttarakhand,2019,Q4 (Oct - Dec),Samsung,344276,0.19642866312503673
Uttarakhand,2019,Q4 (Oct - Dec),Vivo,279712,0.1595912994807372
Uttarakhand,2019,Q4 (Oct - Dec),Oppo,247381,0.14114466042516677
Uttarakhand,2019,Q4 (Oct - Dec),Realme,97443,0.055596667269553944
Uttarakhand,2019,Q4 (Oct - Dec),Apple,49003,0.027958945087999672
Uttarakhand,2019,Q4 (Oct - Dec),Motorola,43412,0.024768967699125396
Uttarakhand,2019,Q4 (Oct - Dec),Huawei,33443,0.01908109708748389
Uttarakhand,2019,Q4 (Oct - Dec),OnePlus,29624,0.016902144548025678
Uttarakhand,2019,Q4 (Oct - Dec),Lenovo,27481,0.015679443502710427
Uttarakhand,2019,Q4 (Oct - Dec),Others,186425,0.10636586204988141
Uttarakhand,2020,Q4 (Oct - Dec),Xiaomi,594817,0.22910674035260167
Uttarakhand,2020,Q4 (Oct - Dec),Samsung,504450,0.1942999194220574
Uttarakhand,2020,Q4 (Oct - Dec),Vivo,458644,0.1766567395052237
Uttarakhand,2020,Q4 (Oct - Dec),Oppo,392059,0.15101007455385548
Uttarakhand,2020,Q4 (Oct - Dec),Realme,165895,0.06389807737639451
Uttarakhand,2020,Q4 (Oct - Dec),Apple,65898,0.025382051918078578
Uttarakhand,2020,Q4 (Oct - Dec),Motorola,53771,0.020711073381392504
Uttarakhand,2020,Q4 (Oct - Dec),Huawei,45541,0.017541109387253277
Uttarakhand,2020,Q4 (Oct - Dec),OnePlus,36256,0.01396478913384104
Uttarakhand,2020,Q4 (Oct - Dec),Micromax,32967,0.012697959051614563
Uttarakhand,2020,Q4 (Oct - Dec),Others,245946,0.09473146591768725
Uttarakhand,2021,Q4 (Oct - Dec),Xiaomi,771248,0.22290307989994262
Uttarakhand,2021,Q4 (Oct - Dec),Vivo,655975,0.1895873283786342
Uttarakhand,2021,Q4 (Oct - Dec),Samsung,635155,0.18357001342479728
Uttarakhand,2021,Q4 (Oct - Dec),Oppo,530288,0.15326176331605498
Uttarakhand,2021,Q4 (Oct - Dec),Realme,296672,0.08574298088303085
Uttarakhand,2021,Q4 (Oct - Dec),Apple,94375,0.027275893312601246
Uttarakhand,2021,Q4 (Oct - Dec),OnePlus,58873,0.017015244153565808
Uttarakhand,2021,Q4 (Oct - Dec),Motorola,55844,0.016139814422769842
Uttarakhand,2021,Q4 (Oct - Dec),Huawei,46660,0.013485490669838137
Uttarakhand,2021,Q4 (Oct - Dec),HMD Global,34563,0.009989263052327807
Uttarakhand,2021,Q4 (Oct - Dec),Others,280362,0.0810291284864372
West Bengal,2018,Q4 (Oct - Dec),Xiaomi,1710240,0.27236252320728593
West Bengal,2018,Q4 (Oct - Dec),Samsung,1302124,0.20736842675224762
West Bengal,2018,Q4 (Oct - Dec),Vivo,678746,0.10809300050101302
West Bengal,2018,Q4 (Oct - Dec),Oppo,557207,0.08873743127792717
West Bengal,2018,Q4 (Oct - Dec),Realme,340318,0.054196995259646094
West Bengal,2018,Q4 (Oct - Dec),Lenovo,219466,0.03495083351939506
West Bengal,2018,Q4 (Oct - Dec),Motorola,216376,0.034458738727605305
West Bengal,2018,Q4 (Oct - Dec),Micromax,129429,0.020612083108917937
West Bengal,2018,Q4 (Oct - Dec),Asus,128184,0.020413811906400705
West Bengal,2018,Q4 (Oct - Dec),Huawei,101601,0.016180363411207467
West Bengal,2018,Q4 (Oct - Dec),Others,895587,0.14262579232835368
West Bengal,2019,Q4 (Oct - Dec),Xiaomi,2944739,0.2705303912941943
West Bengal,2019,Q4 (Oct - Dec),Samsung,2312247,0.2124239484989423
West Bengal,2019,Q4 (Oct - Dec),Vivo,1347847,0.12382543115525889
West Bengal,2019,Q4 (Oct - Dec),Oppo,1085985,0.0997684164843219
West Bengal,2019,Q4 (Oct - Dec),Realme,644719,0.05922972573963317
West Bengal,2019,Q4 (Oct - Dec),Motorola,315603,0.028994149594793156
West Bengal,2019,Q4 (Oct - Dec),Lenovo,296257,0.02721685084268729
West Bengal,2019,Q4 (Oct - Dec),Asus,219070,0.020125754038242148
West Bengal,2019,Q4 (Oct - Dec),Huawei,193056,0.01773587242254474
West Bengal,2019,Q4 (Oct - Dec),Micromax,175245,0.016099592670980715
West Bengal,2019,Q4 (Oct - Dec),Others,1350290,0.12404986725840138
West Bengal,2020,Q4 (Oct - Dec),Xiaomi,4070350,0.25988544442942585
West Bengal,2020,Q4 (Oct - Dec),Samsung,3365601,0.21488832942059533
West Bengal,2020,Q4 (Oct - Dec),Vivo,2206769,0.14089872918006552
West Bengal,2020,Q4 (Oct - Dec),Oppo,1690166,0.1079144402986242
West Bengal,2020,Q4 (Oct - Dec),Realme,1095750,0.06996191377487032
West Bengal,2020,Q4 (Oct - Dec),Motorola,390257,0.024917295536426708
West Bengal,2020,Q4 (Oct - Dec),Lenovo,354637,0.02264301457027487
West Bengal,2020,Q4 (Oct - Dec),Asus,283758,0.018117501920081817
West Bengal,2020,Q4 (Oct - Dec),Huawei,262902,0.016785879128670734
West Bengal,2020,Q4 (Oct - Dec),Micromax,196449,0.012542959615933835
West Bengal,2020,Q4 (Oct - Dec),Others,1745454,0.1114444921250308
West Bengal,2021,Q4 (Oct - Dec),Xiaomi,5313832,0.2573966456097541
West Bengal,2021,Q4 (Oct - Dec),Samsung,4083535,0.19780230372921598
West Bengal,2021,Q4 (Oct - Dec),Vivo,3353243,0.16242769814973237
West Bengal,2021,Q4 (Oct - Dec),Oppo,2309956,0.11189193145476281
West Bengal,2021,Q4 (Oct - Dec),Realme,1930021,0.09348826446835037
West Bengal,2021,Q4 (Oct - Dec),Motorola,408826,0.019803117794851874
West Bengal,2021,Q4 (Oct - Dec),Lenovo,325638,0.015773575243453145
West Bengal,2021,Q4 (Oct - Dec),Asus,287059,0.013904847517213641
West Bengal,2021,Q4 (Oct - Dec),Huawei,274009,0.013272718721044081
West Bengal,2021,Q4 (Oct - Dec),Infinix,254793,0.01234191512355793
West Bengal,2021,Q4 (Oct - Dec),Others,2103615,0.10189698218806369
